context	corpus	speaker	word	onbin	age	gender	speech_style	location	f_word	f_pos	traditional	neutralized
に、誰でも連れて来れるから。	TKC	TKC004	来れる	X	3	M	0.135	adj	から	other.gramm	X	X
誘ったけど、グループは出来るやんか	TKC	TKC004	出来る	X	3	M	0.135	adj	やん	dis	X	X
....現金賭けとんな。	TKC	TKC004	賭けとん	O	3	M	0.135	nonadj	な	sfp	O	X
三千円ってずっと負けとんねん。	TKC	TKC004	負けとん	O	3	M	0.135	nonadj	ねん	sfp	O	X
へんから。.こう何ぼ賭ける何ぼ賭ける	TKC	TKC004	賭ける	X	3	M	0.135	adj	何ぼ	other.lexical	O	X
って出し	TKC	TKC004	賭ける	X	3	M	0.135	adj	って	case	X	X
し。.だから運もあるし、	TKC	TKC004	ある	X	3	M	0.135	adj	し	other.gramm	X	X
、駆け引き上手いやつだけ、勝てる。.	TKC	TKC004	勝てる	X	3	M	0.135	adj	.	pause	X	X
五十枚ぐらいカードがあるねんけど	TKC	TKC004	ある	X	3	M	0.135	adj	ねん	sfp	O	X
んで一から十までがあるやん。	TKC	TKC004	ある	X	3	M	0.135	adj	やん	dis	X	X
ちょっと弱いけど、勝負はできんねん。	TKC	TKC004	できる	O	3	M	0.135	adj	ねん	sfp	O	X
いう。.んで親から賭ける、金額	TKC	TKC004	賭ける	X	3	M	0.135	adj	.	pause	X	X
、ここに五百円賭けるわ。	TKC	TKC004	賭ける	X	3	M	0.135	adj	わ	sfp	X	X
。.」つって止めれんねん。	TKC	TKC004	れる	O	3	M	0.135	adj	ねん	sfp	O	X
負けたら、それ全部取られるみたいな	TKC	TKC004	れる	X	3	M	0.135	adj	みたい	dis	X	X
.....ようする。.	TKC	TKC004	する	X	3	M	0.135	adj	.	pause	X	X
皆どうゆう感じかもよう分かるし。	TKC	TKC004	分かる	X	3	M	0.135	adj	し	other.gramm	X	X
..顔にすぐお前出るなあとか	TKC	TKC004	出る	X	3	M	0.135	adj	な	sfp	O	X
時取材行った記憶があるなあ。	TKC	TKC004	ある	X	3	M	0.135	adj	な	sfp	O	X
.それほんまテレビよう来とんで。	TKC	TKC004	来とん	O	3	M	0.135	nonadj	で	sfp	O	X
二十四に、ミザイルマン来んねんて	TKC	TKC004	来る	O	3	M	0.135	adj	ねん	sfp	O	X
ぐらいまで。.で案内するとこ？	TKC	TKC004	する	X	3	M	0.135	adj	とこ	noun	X	X
もう最後家、帰ってくるとし	TKC	TKC004	帰ってくる	X	3	M	0.135	nonadj	と	other.gramm	X	X
。.」ってそこ説明するぐらいちゃう	TKC	TKC004	する	X	3	M	0.135	adj	ぐらい	other.gramm	X	X
までやったらあれ車で行けるやん。	TKC	TKC004	行ける	X	3	M	0.135	adj	やん	dis	X	X
....だからそれ見せるぐらいちゃう	TKC	TKC004	見せる	X	3	M	0.135	adj	ぐらい	other.gramm	X	X
.夜ちょっと出たら鹿おるしな	TKC	TKC004	おる	X	3	M	0.135	adj	し	other.gramm	X	X
な。.見た事あんで。	TKC	TKC004	ある	O	3	M	0.135	adj	で	sfp	O	X
、橋のとこにようおる。.	TKC	TKC004	おる	X	3	M	0.135	adj	.	pause	X	X
みたいな。.川泳いどんねん。	TKC	TKC004	泳いどん	O	3	M	0.135	nonadj	ねん	sfp	O	X
外来種らしい。.めっちゃおる。.	TKC	TKC004	おる	X	3	M	0.135	adj	.	pause	X	X
.....そこ通る時が	TKC	TKC004	通る	X	3	M	0.135	adj	時	noun	X	X
。.消防とかでよう通るから。	TKC	TKC004	通る	X	3	M	0.135	adj	から	other.gramm	X	X
.その時見たらようおるで。	TKC	TKC004	おる	X	3	M	0.135	adj	で	sfp	O	X
.うん。.親子でおる。.	TKC	TKC004	おる	X	3	M	0.135	adj	.	pause	X	X
.なんか、一回死んどんのが	TKC	TKC004	死んどん	O	3	M	0.135	nonadj	の	nom	O	X
死んだら変な液体が出んねん。	TKC	TKC004	出る	O	3	M	0.135	adj	ねん	sfp	O	X
なんか一回殺した事あるとかゆう	TKC	TKC004	ある	X	3	M	0.135	adj	とか	case	X	X
のおんねん。	TKC	TKC004	おる	O	3	M	0.135	adj	ねん	sfp	O	X
.液体が出てくるって。	TKC	TKC004	出てくる	X	3	M	0.135	nonadj	って	case	X	X
.....人来るのに、	TKC	TKC004	来る	X	3	M	0.135	adj	のに	other.gramm	O	X
か。.誘導遅いから詰まるし。	TKC	TKC004	詰まる	X	3	M	0.135	adj	し	other.gramm	X	X
こっち遊びに行こうってなるかも知ら	TKC	TKC004	なる	X	3	M	0.135	adj	かも	dis	X	X
出んでも、こっちにあんねんから	TKC	TKC004	ある	O	3	M	0.135	adj	ねん	sfp	O	X
こっちでするやろ。	TKC	TKC004	する	X	3	M	0.135	adj	やろ	dis	X	X
.ここにおる子は	TKC	TKC004	おる	X	3	M	0.135	adj	子	noun	X	X
.観光名所を、まじで作るべきや	TKC	TKC004	作る	X	3	M	0.135	adj	べき	dis	X	X
作って、誰でも滝行けるように	TKC	TKC004	行ける	X	3	M	0.135	adj	よう	noun	X	X
大々的にやったら、みんな来るんちゃう	TKC	TKC004	来る	X	3	M	0.135	adj	ん	dis	O	O
じゃないような気がするねん。	TKC	TKC004	する	X	3	M	0.135	adj	ねん	sfp	O	X
山ばっかりのとこ、ってなるから。	TKC	TKC004	なる	X	3	M	0.135	adj	から	other.gramm	X	X
.一応それで印象あるんや	TKC	TKC004	ある	X	3	M	0.135	adj	ん	dis	O	O
ええけど、とりあえず歩いて行ける距離やっ	TKC	TKC004	行ける	X	3	M	0.135	adj	距離	noun	X	X
信号ないから満たされまくっとる。.	TKC	TKC004	まくっとる	X	3	M	0.135	nonadj	.	pause	X	X
やんそしたら。.まあ特に事故るとこも	TKC	TKC004	事故る	X	3	M	0.135	adj	とこ	noun	X	X
の方がおっきいでってなるんやっ	TKC	TKC004	なる	X	3	M	0.135	adj	ん	dis	O	O
から。.荒い。.曲がる時も	TKC	TKC004	曲がる	X	3	M	0.135	adj	時	noun	X	X
の人らはゆったりしとるけど、	TKC	TKC004	しとる	X	3	M	0.135	nonadj	けど	dis	X	X
ちょっと細い道から出てくる時も	TKC	TKC004	出てくる	X	3	M	0.135	nonadj	時	noun	X	X
てへん状態で運転しよる人が	TKC	TKC004	しよる	X	3	M	0.135	nonadj	人	noun	X	X
.そう、平和ボケしとん。.	TKC	TKC004	しとん	O	3	M	0.135	nonadj	.	pause	X	O
でおったら、ちょっとイライラするけど、	TKC	TKC004	する	X	3	M	0.135	adj	けど	dis	X	X
。.で西脇で買いよるから今	TKC	TKC004	よる	X	3	M	0.135	adj	から	other.gramm	X	X
としたら、神戸におる友達と	TKC	TKC004	おる	X	3	M	0.135	adj	友達	noun	X	X
使ったら五千円ぐらいすんねやん	TKC	TKC004	する	O	3	M	0.135	adj	ね	dis	O	X
、自分ちの近くまで帰れるやんか	TKC	TKC004	帰れる	X	3	M	0.135	adj	やん	dis	X	X
ても、初乗りでだいたい行けるし。	TKC	TKC004	行ける	X	3	M	0.135	adj	し	other.gramm	X	X
.えー。.したらちょっと喋るで。	TKC	TKC004	喋る	X	3	M	0.135	adj	で	sfp	O	X
がそらどこでも通用、するし、	TKC	TKC004	する	X	3	M	0.135	adj	し	other.gramm	X	X
ゆうこと？.」ってなるやろ。	TKC	TKC004	なる	X	3	M	0.135	adj	やろ	dis	X	X
....なるけど。	TKC	TKC004	なる	X	3	M	0.135	adj	けど	dis	X	X
た時からこの言葉使っとんねんから	TKC	TKC004	使っとん	O	3	M	0.135	nonadj	ねん	sfp	O	X
たり、批判されたりする筋合い無い	TKC	TKC004	する	X	3	M	0.135	adj	筋合い	noun	X	X
ええやん。.」ってなる。.	TKC	TKC004	なる	X	3	M	0.135	adj	.	pause	X	X
。.生まれてから使っとる日本語が	TKC	TKC004	使っとる	X	3	M	0.135	nonadj	日本語	noun	O	X
なあ、何か。.変える気は	TKC	TKC004	変える	X	3	M	0.135	adj	気	noun	X	X
.....もし変わるとし	TKC	TKC004	変わる	X	3	M	0.135	adj	と	other.gramm	X	X
もう普通に影響されとるとかなん	TKC	TKC004	れとる	X	3	M	0.135	nonadj	とか	case	X	X
公共機関もないから、なに、外に出る手段が	TKC	TKC005	出る	X	3	F	0.38	adj	手段	noun	X	X
まず、その免許とれる年齢に	TKC	TKC005	とれる	X	3	F	0.38	adj	年齢	noun	O	X
なるまでは	TKC	TKC005	なる	X	3	F	0.38	adj	まで	other.gramm	X	X
..印象に残っているエピソード。	TKC	TKC005	残っている	X	3	F	0.38	nonadj	エピソード	noun	X	X
.....ちょっとあるかな	TKC	TKC005	ある	X	3	F	0.38	adj	か	sfp	X	X
たり、自分の行動範囲広がる感じが	TKC	TKC005	広がる	X	3	F	0.38	adj	感じ	noun	X	X
か、友達が広島にいるから広島	TKC	TKC005	いる	X	3	F	0.38	adj	から	other.gramm	X	X
とかもあった気がする。.	TKC	TKC005	する	X	3	F	0.38	adj	.	pause	X	X
たっけなー？.ぱっと思い出せるのは	TKC	TKC005	思い出せる	X	3	F	0.38	adj	の	nom	O	X
なんやろ、二月にあるやつな	TKC	TKC005	ある	X	3	F	0.38	adj	やつ	other.lexical	X	X
.なんか豆まきしたりするやつが	TKC	TKC005	する	X	3	F	0.38	adj	やつ	other.lexical	X	X
あ、でも、なんかしよるよな	TKC	TKC005	しよる	X	3	F	0.38	nonadj	よ	sfp	X	X
あれ、なんの意味があんねやろ	TKC	TKC005	ある	O	3	F	0.38	adj	ね	dis	O	X
うん、しかも男の子が大体やるやん？	TKC	TKC005	やる	X	3	F	0.38	adj	やん	dis	X	X
を、みたいなんがあるんかも	TKC	TKC005	ある	X	3	F	0.38	adj	ん	sfp	O	O
持って、ひたすら走りまわっとるイメージ。	TKC	TKC005	まわっとる	X	3	F	0.38	nonadj	イメージ	noun	X	X
頭噛んで、頭がよくなるように	TKC	TKC005	よくなる	X	3	F	0.38	adj	よう	noun	X	X
手に入れへんもんとかあるし。	TKC	TKC005	ある	X	3	F	0.38	adj	し	other.gramm	X	X
もまわってもなかったりするから。	TKC	TKC005	する	X	3	F	0.38	adj	から	other.gramm	X	X
のほう行ったらあったりするから。	TKC	TKC005	する	X	3	F	0.38	adj	から	other.gramm	X	X
そう、おっきいお店があるのが	TKC	TKC005	ある	X	3	F	0.38	adj	の	nom	O	X
このへんにあってもつぶれるやろし	TKC	TKC005	つぶれる	X	3	F	0.38	adj	やろ	dis	X	X
、これだけあっても来る人おら	TKC	TKC005	来る	X	3	F	0.38	adj	人	noun	X	X
、やっぱ交通の便がよくなることが	TKC	TKC005	よくなる	X	3	F	0.38	adj	こと	noun	X	X
のは、やっぱり、今ある自然、	TKC	TKC005	ある	X	3	F	0.38	adj	自然	other.lexical	X	X
キレイなまんまで蛍もくるし。	TKC	TKC005	くる	X	3	F	0.38	adj	し	other.gramm	X	X
、日本の、真ん中にあるっていう	TKC	TKC005	ある	X	3	F	0.38	adj	って	case	X	X
よみたいなんは、伝わるかな	TKC	TKC005	伝わる	X	3	F	0.38	adj	か	sfp	X	X
いっぱいあって結構自由に遊べるかんじ。	TKC	TKC005	遊べる	X	3	F	0.38	adj	かんじ	noun	X	X
うーん、遊具とか以外になるんか	TKC	TKC005	なる	X	3	F	0.38	adj	ん	sfp	O	O
っけ。.何か体験できるみたいな	TKC	TKC005	できる	X	3	F	0.38	adj	みたい	dis	X	X
昔はあった気がする。.	TKC	TKC005	する	X	3	F	0.38	adj	.	pause	X	X
違う地域の言葉も交じっとるっぽいから	TKC	TKC005	交じっとる	X	3	F	0.38	nonadj	っぽい	other.lexical	X	X
であったりとかも、あるっぽいし	TKC	TKC005	ある	X	3	F	0.38	adj	っぽい	other.lexical	X	X
、見たら色々知ってるやんて	TKC	TKC005	知ってる	X	3	F	0.38	nonadj	やん	dis	X	X
にもなんか色々加わってる感じ。	TKC	TKC005	加わってる	X	3	F	0.38	nonadj	感じ	noun	X	X
....混ざってるかんじ。	TKC	TKC005	混ざってる	X	3	F	0.38	nonadj	かんじ	noun	X	X
.....なんかあるよな	TKC	TKC005	ある	X	3	F	0.38	adj	よ	sfp	X	X
使わんような言葉いっぱいある。.	TKC	TKC005	ある	X	3	F	0.38	adj	.	pause	X	X
たからっていうのもあるかもしれ	TKC	TKC005	ある	X	3	F	0.38	adj	かも	dis	X	X
基本は標準のベースでしゃべるから。	TKC	TKC005	しゃべる	X	3	F	0.38	adj	から	other.gramm	X	X
へんように、下手に出るように	TKC	TKC005	出る	X	3	F	0.38	adj	よう	noun	X	X
なだめる感じの	TKC	TKC005	なだめる	X	3	F	0.38	adj	感じ	noun	X	X
とは言われたことある。.	TKC	TKC005	ある	X	3	F	0.38	adj	.	pause	X	X
とは言われたことある。.	TKC	TKC005	ある	X	3	F	0.38	adj	.	pause	X	X
...あったりもする。.	TKC	TKC005	する	X	3	F	0.38	adj	.	pause	X	X
したこともある。.	TKC	TKC005	ある	X	3	F	0.38	adj	.	pause	X	X
丁寧にしろっていうのもあるから。	TKC	TKC005	ある	X	3	F	0.38	adj	から	other.gramm	X	X
....は、あるあるある	TKC	TKC005	ある	X	3	F	0.38	adj	ある	other.lexical	X	X
。	TKC	TKC005	ある	X	3	F	0.38	adj	ある	other.lexical	X	X
.	TKC	TKC005	ある	X	3	F	0.38	adj	.	pause	X	X
何人かそういう人はいらっしゃる、らしい	TKC	TKC005	いらっしゃる	X	3	F	0.38	adj	.	pause	X	X
？.に、自分で詰めるんじゃ	TKC	TKC005	詰める	X	3	F	0.38	adj	ん	dis	O	O
そう、これは入れてくれるもんじゃ	TKC	TKC005	入れてくれる	X	3	F	0.38	nonadj	もん	noun	X	X
は言われたことはあるかな	TKC	TKC005	ある	X	3	F	0.38	adj	か	sfp	X	X
そう、だからカゴに入れとるやろって	TKC	TKC005	入れとる	X	3	F	0.38	nonadj	やろ	dis	X	X
言われたことはある。.	TKC	TKC005	ある	X	3	F	0.38	adj	.	pause	X	X
が、やっぱりこういう人もおるんや	TKC	TKC005	おる	X	3	F	0.38	adj	ん	dis	O	O
顔覚えとってもらったりするのは	TKC	TKC005	する	X	3	F	0.38	adj	の	nom	O	X
、話しかけてくれたりするのは	TKC	TKC005	する	X	3	F	0.38	adj	の	nom	O	X
下、弟二人とくっついとるほうが	TKC	TKC005	くっついとる	X	3	F	0.38	nonadj	ほう	noun	X	X
出かけたりとかはしてるみたいや	TKC	TKC005	してる	X	3	F	0.38	nonadj	みたい	dis	X	X
王将に食べに行ったりする。.	TKC	TKC005	する	X	3	F	0.38	adj	.	pause	X	X
..工場に勤めてる。.	TKC	TKC005	勤めてる	X	3	F	0.38	nonadj	.	pause	X	X
車の部品作ってる。.	TKC	TKC005	作ってる	X	3	F	0.38	nonadj	.	pause	X	X
...最近はまってるものは	TKC	TKC005	はまってる	X	3	F	0.38	nonadj	もの	noun	X	X
とかの、成長がすごい見れるのが	TKC	TKC005	見れる	X	3	F	0.38	adj	の	nom	O	X
思うし、しっかりしてるなとも	TKC	TKC005	してる	X	3	F	0.38	nonadj	な	sfp	O	X
感じ。.で、興味あることは	TKC	TKC005	ある	X	3	F	0.38	adj	こと	noun	X	X
やし自分のためになるから、	TKC	TKC005	なる	X	3	F	0.38	adj	から	other.gramm	X	X
.....だからとれるかな	TKC	TKC005	とれる	X	3	F	0.38	adj	か	sfp	X	X
..自分の力になるしと	TKC	TKC005	なる	X	3	F	0.38	adj	し	other.gramm	X	X
なっていうことはー、あるかなあ	TKC	TKC005	ある	X	3	F	0.38	adj	か	sfp	X	X
スイーツデコみたいな、今あるやん？	TKC	TKC005	ある	X	3	F	0.38	adj	やん	dis	X	X
は、ディズニーランドの思い出があるから、	TKC	TKC005	ある	X	3	F	0.38	adj	から	other.gramm	X	X
印象深くはあるかな	TKC	TKC005	ある	X	3	F	0.38	adj	か	sfp	X	X
がひたすら怖かった記憶はある。.	TKC	TKC005	ある	X	3	F	0.38	adj	.	pause	X	X
思って、ひたすらつかまってる感じ。	TKC	TKC005	つかまってる	X	3	F	0.38	nonadj	感じ	noun	X	X
たいねとは言ってる。.	TKC	TKC005	言ってる	X	3	F	0.38	nonadj	.	pause	X	X
今は広島に戻ってる感じ。	TKC	TKC005	戻ってる	X	3	F	0.38	nonadj	感じ	noun	X	X
たら、服の趣味も変わるって言い	TKC	TKC005	変わる	X	3	F	0.38	adj	って	case	X	X
やっぱり服装とかも変わってくるんや	TKC	TKC005	変わってくる	X	3	F	0.38	nonadj	ん	dis	O	O
なんやろ。.なんでも着こなせる人は	TKC	TKC005	着こなせる	X	3	F	0.38	adj	人	noun	X	X
と語られた記憶があるから。	TKC	TKC005	ある	X	3	F	0.38	adj	から	other.gramm	X	X
ひたすら語られたことはある。.	TKC	TKC005	ある	X	3	F	0.38	adj	.	pause	X	X
そうそう、何しにおんねやろ	TKC	TKC005	おる	O	3	F	0.38	adj	ね	dis	O	X
アメリカとか、ヨーロッパ系になるんか	TKC	TKC005	なる	X	3	F	0.38	adj	ん	sfp	O	O
てみたいなって興味はある。.	TKC	TKC005	ある	X	3	F	0.38	adj	.	pause	X	X
....何があるやろ。	TKC	TKC005	ある	X	3	F	0.38	adj	やろ	dis	X	X
三日四日ぐらいは食べるかな	TKC	TKC005	食べる	X	3	F	0.38	adj	か	sfp	X	X
。.結構、食べる。.	TKC	TKC005	食べる	X	3	F	0.38	adj	.	pause	X	X
なんか一番よく食べてる感じの	TKC	TKC005	食べてる	X	3	F	0.38	nonadj	感じ	noun	X	X
塩になったりとか、する。.	TKC	TKC005	する	X	3	F	0.38	adj	.	pause	X	X
かな、身近でよく食べるのは	TKC	TKC005	食べる	X	3	F	0.38	adj	の	nom	O	X
やったらコンビニにおいてあるデザートの	TKC	TKC005	おいてある	X	3	F	0.38	nonadj	デザート	noun	O	X
時期は、まあ適当に食べるけど。	TKC	TKC005	食べる	X	3	F	0.38	adj	けど	dis	X	X
、月ごとに変わったりする感じか	TKC	TKC005	する	X	3	F	0.38	adj	感じ	noun	X	X
.脂身、うん、めっちゃとろけるであれ	TKC	TKC005	とろける	X	3	F	0.38	adj	で	sfp	O	X
ないんやけど、あんまり食べる機会ない	TKC	TKC005	食べる	X	3	F	0.38	adj	機会	noun	X	X
.んーと、それなりにあるけど、	TKC	TKC005	ある	X	3	F	0.38	adj	けど	dis	X	X
うち不器用やから思ってる感じに	TKC	TKC005	思ってる	X	3	F	0.38	nonadj	感じ	noun	X	X
ので苦戦はしてる。.	TKC	TKC005	してる	X	3	F	0.38	nonadj	.	pause	X	X
..いや、最近はするように	TKC	TKC005	する	X	3	F	0.38	adj	よう	noun	X	X
自分のしたいようにできるように	TKC	TKC005	できる	X	3	F	0.38	adj	よう	noun	X	X
、それに触れたら怒られるかな	TKC	TKC005	れる	X	3	F	0.38	adj	か	sfp	X	X
そうそう、ここ髪出とんで、	TKC	TKC005	出とん	O	3	F	0.38	nonadj	で	sfp	O	X
都合によって結構コロコロ変わったりするから、	TKC	TKC005	する	X	3	F	0.38	adj	から	other.gramm	X	X
..そうそうそう、書けるのって	TKC	TKC005	書ける	X	3	F	0.38	adj	の	nom	O	X
これ。.国語を勉強するだけな	TKC	TKC005	する	X	3	F	0.38	adj	だけ	other.gramm	O	X
へんは老後って感じがする。.	TKC	TKC005	する	X	3	F	0.38	adj	.	pause	X	X
とか管理栄養士とか、管理する感じの	TKC	TKC005	する	X	3	F	0.38	adj	感じ	noun	X	X
..一気に自分の首絞めることに	TKC	TKC005	絞める	X	3	F	0.38	adj	こと	noun	X	X
なるけどな	TKC	TKC005	なる	X	3	F	0.38	adj	けど	dis	X	X
、自分の親とか介護するように	TKC	TKC005	する	X	3	F	0.38	adj	よう	noun	X	X
、それの経験が活かせるかな	TKC	TKC005	活かせる	X	3	F	0.38	nonadj	か	sfp	X	X
、は、ちょっと気になるかな	TKC	TKC005	なる	X	3	F	0.38	adj	か	sfp	X	X
っていう。.不便もあるし、	TKC	TKC005	ある	X	3	F	0.38	adj	し	other.gramm	X	X
近かったら、いろいろ頼りになる分も	TKC	TKC005	なる	X	3	F	0.38	adj	分	other.lexical	X	X
あるやろう	TKC	TKC005	ある	X	3	F	0.38	adj	やろ	dis	X	X
かあった時には行けるしみたい	TKC	TKC005	行ける	X	3	F	0.38	adj	し	other.gramm	X	X
？.一緒のペースで笑えるみたいな	TKC	TKC005	笑える	X	3	F	0.38	adj	みたい	dis	X	X
....他に要るっていう	TKC	TKC005	要る	X	3	F	0.38	adj	って	case	X	X
思う。.あとひもしとる人とか	TKC	TKC005	しとる	X	3	F	0.38	nonadj	人	noun	X	X
、暴力しとる人は	TKC	TKC005	しとる	X	3	F	0.38	nonadj	人	noun	X	X
。.とか、元気がある感じな	TKC	TKC005	ある	X	3	F	0.38	adj	感じ	noun	X	X
.....どう育てる？.	TKC	TKC005	育てる	X	3	F	0.38	adj	.	pause	X	X
思う。.なんか、興味ある事とか	TKC	TKC005	ある	X	3	F	0.38	adj	事	noun	X	X
、なんか、とりあえず挨拶ができるのが	TKC	TKC005	できる	X	3	F	0.38	adj	の	nom	O	X
挨拶できひん人って一杯おるから。	TKC	TKC005	おる	X	3	F	0.38	adj	から	other.gramm	X	X
もう、グループで固まってるから。	TKC	TKC005	固まってる	X	3	F	0.38	nonadj	から	other.gramm	X	X
